"RACEID","YEAR","ROUND","CIRCUITID","NAME","DATE","TIME","URL","FP1_DATE","FP1_TIME","FP2_DATE","FP2_TIME","FP3_DATE","FP3_TIME","QUALI_DATE","QUALI_TIME","SPRINT_DATE","SPRINT_TIME","RESULTID","RACEID_2","DRIVERID","CONSTRUCTORID","NUMBER","GRID","POSITION","POSITIONTEXT","POSITIONORDER","POINTS","LAPS","TIME_2","MILLISECONDS","FASTESTLAP","RANK","FASTESTLAPTIME","FASTESTLAPSPEED","STATUSID","DRIVERID_2","DRIVERREF","NUMBER_2","CODE","FORENAME","SURNAME","DOB","NATIONALITY","URL_2"
"1129","2024","9","7","Canadian Grand Prix","2024-06-09","18:00:00","https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix","2024-06-07","17:30:00","2024-06-07","21:00:00","2024-06-08","16:30:00","2024-06-08","20:00:00",,"NULL","26460","1129","832","6","55","12",,"R","16",0,"52",,,"51","17","1:18.957",198.837,"4","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1129","2024","9","7","Canadian Grand Prix","2024-06-09","18:00:00","https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix","2024-06-07","17:30:00","2024-06-07","21:00:00","2024-06-08","16:30:00","2024-06-08","20:00:00",,"NULL","26461","1129","848","3","23","10",,"R","17",0,"52",,,"51","18","1:19.359",197.83,"4","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26465","1130","830","9","1","2","1","1","1",25,"66","1:28:20.227","5300227","54","2","1:17.776",215.557,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26466","1130","846","1","4","1","2","2","2",19,"66","+2.219","5302446","51","1","1:17.115",217.405,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26467","1130","1","131","44","3","3","3","3",15,"66","+17.790","5318017","46","4","1:17.809",215.466,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26468","1130","847","131","63","4","4","4","4",12,"66","+22.320","5322547","50","7","1:18.290",214.142,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26469","1130","844","6","16","5","5","5","5",10,"66","+22.709","5322936","52","6","1:17.897",215.222,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26470","1130","832","6","55","6","6","6","6",8,"66","+31.028","5331255","39","9","1:18.539",213.463,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26471","1130","857","1","81","9","7","7","7",6,"66","+33.760","5333987","56","5","1:17.874",215.286,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26472","1130","815","9","11","11","8","8","8",4,"66","+59.524","5359751","51","3","1:17.785",215.532,"1","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26473","1130","842","214","10","7","9","9","9",2,"66","+1:02.025","5362252","51","13","1:19.045",212.096,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26474","1130","839","214","31","8","10","10","10",1,"66","+1:11.889","5372116","54","12","1:18.982",212.266,"1","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26475","1130","807","210","27","13","11","11","11",0,"66","+1:19.215","5379442","49","10","1:18.609",213.273,"1","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26476","1130","4","117","14","10","12","12","12",0,"65",,,"50","8","1:18.334",214.022,"11","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26477","1130","855","15","24","15","13","13","13",0,"65",,,"50","11","1:18.771",212.834,"11","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26478","1130","840","117","18","14","14","14","14",0,"65",,,"50","15","1:19.318",211.366,"11","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26479","1130","817","215","3","18","15","15","15",0,"65",,,"61","17","1:19.450",211.015,"11","817","ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26480","1130","822","15","77","12","16","16","16",0,"65",,,"13","18","1:19.608",210.596,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26481","1130","825","210","20","16","17","17","17",0,"65",,,"33","19","1:19.805",210.077,"11","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26482","1130","848","3","23","0","18","18","18",0,"65",,,"45","14","1:19.132",211.863,"11","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26483","1130","852","215","22","17","19","19","19",0,"65",,,"56","16","1:19.447",211.023,"11","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1130","2024","10","4","Spanish Grand Prix","2024-06-23","13:00:00","https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix","2024-06-21","11:30:00","2024-06-21","15:00:00","2024-06-22","10:30:00","2024-06-22","14:00:00",,"NULL","26484","1130","858","3","2","19","20","20","20",0,"64",,,"38","20","1:20.172",209.115,"12","858","sargeant","2","SAR","Logan","Sargeant","2000-12-31","American","http://en.wikipedia.org/wiki/Logan_Sargeant"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26485","1131","847","131","63","3","1","1","1",25,"71","1:24:22.798","5062798","48","5","1:09.164",224.752,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26486","1131","857","1","81","7","2","2","2",18,"71","+1.906","5064704","56","4","1:08.697",226.28,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26487","1131","832","6","55","4","3","3","3",15,"71","+4.533","5067331","56","6","1:09.282",224.369,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26488","1131","1","131","44","5","4","4","4",12,"71","+23.142","5085940","61","7","1:09.562",223.466,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26489","1131","830","9","1","1","5","5","5",10,"71","+37.253","5100051","68","2","1:07.719",229.548,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26490","1131","807","210","27","9","6","6","6",8,"71","+54.088","5116886","51","14","1:10.215",221.388,"1","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26491","1131","815","9","11","8","7","7","7",6,"71","+54.672","5117470","56","11","1:09.694",223.043,"1","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26492","1131","825","210","20","12","8","8","8",4,"71","+1:00.355","5123153","45","12","1:10.125",221.672,"1","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26493","1131","817","215","3","11","9","9","9",2,"71","+1:01.169","5123967","49","18","1:10.426",220.725,"1","817","ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26494","1131","842","214","10","13","10","10","10",1,"71","+1:01.766","5124564","45","9","1:09.609",223.315,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26495","1131","844","6","16","6","11","11","11",0,"71","+1:07.056","5129854","55","8","1:09.584",223.396,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26496","1131","839","214","31","10","12","12","12",0,"71","+1:08.325","5131123","45","10","1:09.649",223.187,"1","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26497","1131","840","117","18","17","13","13","13",0,"70",,,"54","13","1:10.143",221.615,"11","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26498","1131","852","215","22","14","14","14","14",0,"70",,,"54","15","1:10.318",221.064,"11","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26499","1131","848","3","23","16","15","15","15",0,"70",,,"41","16","1:10.364",220.919,"11","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26500","1131","822","15","77","18","16","16","16",0,"70",,,"48","19","1:10.449",220.653,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26501","1131","855","15","24","20","17","17","17",0,"70",,,"54","20","1:10.470",220.587,"11","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26502","1131","4","117","14","15","18","18","18",0,"70",,,"70","1","1:07.694",229.633,"11","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26503","1131","858","3","2","19","19","19","19",0,"69",,,"60","17","1:10.406",220.788,"12","858","sargeant","2","SAR","Logan","Sargeant","2000-12-31","American","http://en.wikipedia.org/wiki/Logan_Sargeant"
"1131","2024","11","70","Austrian Grand Prix","2024-06-30","13:00:00","https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix","2024-06-28","10:30:00","2024-06-28","14:30:00",,"NULL","2024-06-29","14:00:00","2024-06-29","10:00:00","26504","1131","846","1","4","2","20","20","20",0,"64",,,"53","3","1:08.016",228.546,"17","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1132","2024","12","9","British Grand Prix","2024-07-07","14:00:00","https://en.wikipedia.org/wiki/2024_British_Grand_Prix","2024-07-05","11:30:00","2024-07-05","15:00:00","2024-07-06","10:30:00","2024-07-06","14:00:00",,"NULL","26505","1132","1","131","44","2","1","1","1",25,"52","1:22:27.059","4947059","45","5","1:29.438",237.12,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1132","2024","12","9","British Grand Prix","2024-07-07","14:00:00","https://en.wikipedia.org/wiki/2024_British_Grand_Prix","2024-07-05","11:30:00","2024-07-05","15:00:00","2024-07-06","10:30:00","2024-07-06","14:00:00",,"NULL","26506","1132","830","9","1","4","2","2","2",18,"52","+1.465","4948524","48","3","1:28.952",238.416,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
