RACEID,YEAR,ROUND,CIRCUITID,NAME,DATE,TIME,URL,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME,RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,DRIVERID,DRIVERREF,NUMBER,CODE,FORENAME,SURNAME,DOB,NATIONALITY,URL
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,754,53,2,2,16,10,12,12,12,0.0,56,,,26,14,1:33.772,207.772,11,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,755,53,26,5,21,16,13,13,13,0.0,56,,,45,9,1:33.108,209.253,11,26,speed,,SPE,Scott,Speed,1983-01-24,American,http://en.wikipedia.org/wiki/Scott_Speed
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,756,53,23,7,7,17,14,14,14,0.0,56,,,25,16,1:34.112,207.021,11,23,ralf_schumacher,,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,757,53,22,11,11,6,15,15,15,0.0,56,,,14,15,1:33.840,207.621,11,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,758,53,15,7,8,14,16,16,16,0.0,56,,,24,18,1:34.852,205.406,11,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,759,53,33,13,18,19,17,17,17,0.0,55,,,41,19,1:35.940,203.076,12,33,monteiro,,TMO,Tiago,Monteiro,1976-07-24,Portuguese,http://en.wikipedia.org/wiki/Tiago_Monteiro
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,760,53,11,8,22,20,18,18,18,0.0,53,,,17,20,1:37.104,200.642,14,11,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,763,53,21,4,2,9,,R,21,0.0,21,,,15,17,1:34.320,206.564,9,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,764,53,27,13,19,18,,R,22,0.0,0,,,,,,,30,27,albers,,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,762,53,35,2,17,11,,R,20,0.0,29,,,20,13,1:33.694,207.945,5,35,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
53,2006,1,3,Bahrain Grand Prix,2006-03-12,14:30:00.000,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,,,,,,,,,,,761,53,34,8,23,21,,R,19,0.0,35,,,11,21,1:38.302,198.197,26,34,ide,,IDE,Yuji,Ide,1975-01-21,Japanese,http://en.wikipedia.org/wiki/Yuji_Ide
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,765,54,21,4,2,1,1,1,1,10.0,56,1:30:40.529,5440529,16,2,1:35.294,209.402,1,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,766,54,4,4,1,7,2,2,2,8.0,56,+4.585,5445114,45,1,1:34.803,210.487,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,767,54,18,11,12,2,3,3,3,6.0,56,+9.631,5450160,35,4,1:35.604,208.723,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,768,54,31,1,4,5,4,4,4,5.0,56,+39.351,5479880,39,3,1:35.566,208.806,1,31,montoya,,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,769,54,13,6,6,21,5,5,5,4.0,56,+43.254,5483783,51,8,1:35.954,207.962,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,770,54,30,6,5,14,6,6,6,3.0,56,+43.854,5484383,44,5,1:35.647,208.629,1,30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,771,54,35,2,17,10,7,7,7,2.0,56,+1:20.461,5520990,43,9,1:36.002,207.858,1,35,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,772,54,23,7,7,22,8,8,8,1.0,56,+1:21.288,5521817,34,6,1:35.686,208.544,1,23,ralf_schumacher,,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,773,54,15,7,8,9,9,9,9,0.0,55,,,52,11,1:36.380,207.042,11,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,774,54,22,11,11,20,10,10,10,0.0,55,,,54,10,1:36.188,207.456,11,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,775,54,24,5,20,13,11,11,11,0.0,54,,,40,16,1:37.387,204.902,12,24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,776,54,27,13,19,15,12,12,12,0.0,54,,,34,18,1:38.198,203.209,12,27,albers,,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,777,54,33,13,18,16,13,13,13,0.0,54,,,39,19,1:39.510,200.530,12,33,monteiro,,TMO,Tiago,Monteiro,1976-07-24,Portuguese,http://en.wikipedia.org/wiki/Tiago_Monteiro
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,778,54,11,8,22,17,14,14,14,0.0,53,,,14,20,1:40.199,199.151,13,11,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,779,54,2,2,16,11,,R,15,0.0,48,,,41,7,1:35.751,208.403,5,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,780,54,26,5,21,12,,R,16,0.0,41,,,25,14,1:37.313,205.057,8,26,speed,,SPE,Scott,Speed,1983-01-24,American,http://en.wikipedia.org/wiki/Scott_Speed
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,781,54,34,8,23,18,,R,17,0.0,33,,,18,21,1:42.833,194.050,26,34,ide,,IDE,Yuji,Ide,1975-01-21,Japanese,http://en.wikipedia.org/wiki/Yuji_Ide
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,782,54,32,9,15,8,,R,18,0.0,26,,,14,13,1:36.867,206.002,9,32,klien,,KLI,Christian,Klien,1983-02-07,Austrian,http://en.wikipedia.org/wiki/Christian_Klien
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,783,54,17,3,9,4,,R,19,0.0,15,,,12,12,1:36.771,206.206,9,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,784,54,14,9,14,19,,R,20,0.0,10,,,4,17,1:38.078,203.458,9,14,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,785,54,3,3,10,3,,R,21,0.0,6,,,6,15,1:37.366,204.946,5,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00.000,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,,,,,,,,,,,786,54,8,1,3,6,,R,22,0.0,0,,,,,,,3,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,787,55,4,4,1,3,1,1,1,10.0,57,1:34:27.870,5667870,49,2,1:26.189,221.499,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,788,55,8,1,3,4,2,2,2,8.0,57,+1.8,5669670,57,1,1:26.045,221.869,1,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,789,55,23,7,7,6,3,3,3,6.0,57,+24.8,5692670,45,10,1:27.810,217.410,1,23,ralf_schumacher,,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,790,55,2,2,16,8,4,4,4,5.0,57,+31.0,5698870,49,7,1:27.700,217.683,1,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,791,55,21,4,2,2,5,5,5,4.0,57,+38.1,5705970,53,5,1:27.561,218.028,1,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,792,55,35,2,17,19,6,6,6,3.0,57,+49.5,5717370,56,13,1:28.321,216.152,1,35,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,793,55,22,11,11,16,7,7,7,2.0,57,+51.9,5719770,32,6,1:27.690,217.707,1,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,794,55,14,9,14,11,8,8,8,1.0,57,+53.9,5721770,32,12,1:28.250,216.326,1,14,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,795,55,26,5,21,18,9,9,9,0.0,57,+78.8,5746670,26,14,1:28.367,216.039,1,26,speed,,SPE,Scott,Speed,1983-01-24,American,http://en.wikipedia.org/wiki/Scott_Speed
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,796,55,18,11,12,1,10,10,10,0.0,56,,,17,8,1:27.799,217.437,11,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,797,55,27,13,19,17,11,11,11,0.0,56,,,53,15,1:29.238,213.931,11,27,albers,,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,798,55,11,8,22,21,12,12,12,0.0,55,,,54,17,1:30.574,210.775,12,11,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,799,55,34,8,23,22,13,13,13,0.0,54,,,49,18,1:33.737,203.663,13,34,ide,,IDE,Yuji,Ide,1975-01-21,Japanese,http://en.wikipedia.org/wiki/Yuji_Ide
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,808,55,13,6,6,15,,R,22,0.0,0,,,,,,,3,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,807,55,3,3,10,14,,R,21,0.0,0,,,,,,,3,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,806,55,15,7,8,9,,R,20,0.0,0,,,,,,,3,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,805,55,32,9,15,13,,R,19,0.0,4,,,4,19,1:41.351,188.363,3,32,klien,,KLI,Christian,Klien,1983-02-07,Austrian,http://en.wikipedia.org/wiki/Christian_Klien
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,804,55,17,3,9,7,,R,18,0.0,22,,,19,9,1:27.800,217.435,7,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,803,55,30,6,5,10,,R,17,0.0,32,,,27,3,1:27.180,218.981,3,30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,802,55,24,5,20,12,,R,16,0.0,37,,,25,11,1:27.988,216.970,3,24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,801,55,33,13,18,20,,R,15,0.0,39,,,31,16,1:29.687,212.860,26,33,monteiro,,TMO,Tiago,Monteiro,1976-07-24,Portuguese,http://en.wikipedia.org/wiki/Tiago_Monteiro
55,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00.000,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,,,,,,,,,,,800,55,31,1,4,5,,R,14,0.0,46,,,45,4,1:27.464,218.270,10,31,montoya,,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,809,56,30,6,5,1,1,1,1,10.0,62,1:31:06.486,5466486,19,2,1:24.624,210.961,1,30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,810,56,4,4,1,5,2,2,2,8.0,62,+2.096,5468582,23,1,1:24.569,211.098,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,811,56,31,1,4,7,3,3,3,6.0,62,+15.868,5482354,22,4,1:25.096,209.791,1,31,montoya,,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,812,56,13,6,6,4,4,4,4,5.0,62,+17.096,5483582,12,10,1:25.528,208.731,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,813,56,8,1,3,8,5,5,5,4.0,62,+17.524,5484010,49,3,1:25.027,209.961,1,8,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,814,56,17,3,9,10,6,6,6,3.0,62,+37.739,5504225,39,9,1:25.488,208.829,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,815,56,18,11,12,2,7,7,7,2.0,62,+39.635,5506121,29,6,1:25.347,209.174,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,816,56,21,4,2,11,8,8,8,1.0,62,+40.200,5506686,43,7,1:25.353,209.159,1,21,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,817,56,23,7,7,6,9,9,9,0.0,62,+45.511,5511997,45,5,1:25.316,209.250,1,23,ralf_schumacher,,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,818,56,22,11,11,3,10,10,10,0.0,62,+1:17.851,5544337,12,13,1:26.129,207.275,1,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,819,56,3,3,10,13,11,11,11,0.0,62,+1:19.675,5546161,30,15,1:26.418,206.581,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,820,56,35,2,17,12,12,12,12,0.0,62,+1:22.370,5548856,53,8,1:25.438,208.951,1,35,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,821,56,2,2,16,15,13,13,13,0.0,61,,,53,12,1:25.996,207.595,11,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,822,56,24,5,20,16,14,14,14,0.0,61,,,43,11,1:25.679,208.363,11,24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,823,56,26,5,21,18,15,15,15,0.0,61,,,57,14,1:26.248,206.989,11,26,speed,,SPE,Scott,Speed,1983-01-24,American,http://en.wikipedia.org/wiki/Scott_Speed
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,824,56,33,13,18,19,16,16,16,0.0,60,,,53,18,1:27.160,204.823,12,33,monteiro,,TMO,Tiago,Monteiro,1976-07-24,Portuguese,http://en.wikipedia.org/wiki/Tiago_Monteiro
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,830,56,27,13,19,20,,R,22,0.0,0,,,,,,,3,27,albers,,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,825,56,14,9,14,14,,R,17,0.0,47,,,41,17,1:26.855,205.542,30,14,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,826,56,11,8,22,21,,R,18,0.0,44,,,40,20,1:29.100,200.363,20,11,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00.000,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,,,,,,,,,,,827,56,32,9,15,17,,R,19,0.0,40,,,30,16,1:26.759,205.770,9,32,klien,,KLI,Christian,Klien,1983-02-07,Austrian,http://en.wikipedia.org/wiki/Christian_Klien
